i,j,artificialReefs,awoisWrecks,awoisObstructions,wrecksEnc,elevations,waveHeights,nightLightsA,smallBoatTraffic,aisTrafficDensity
46,23,nan,nan,nan,nan,41.0,nan,-3.0,nan,nan
46,24,nan,nan,nan,nan,36.0,nan,-3.0,nan,nan
46,25,nan,nan,nan,nan,28.0,nan,-3.0,nan,nan
46,26,nan,nan,nan,nan,15.0,nan,-3.0,nan,nan
46,27,nan,nan,nan,nan,14.0,nan,-3.0,nan,nan
46,28,nan,nan,nan,nan,15.0,nan,-3.0,nan,nan
46,29,nan,nan,nan,nan,21.0,nan,-3.0,nan,nan
46,30,nan,nan,nan,nan,18.0,nan,-3.0,nan,nan
46,31,nan,nan,nan,nan,30.0,nan,-3.0,nan,nan
46,32,nan,nan,nan,nan,31.0,nan,-3.0,nan,nan
46,33,nan,nan,nan,nan,30.0,nan,-3.0,nan,nan
46,34,nan,nan,nan,nan,30.0,nan,-3.0,nan,nan
46,35,nan,nan,nan,nan,23.0,nan,-3.0,nan,nan
46,36,nan,nan,nan,nan,13.0,nan,-3.0,nan,nan
46,37,nan,nan,nan,nan,22.0,nan,-3.0,nan,nan
46,38,nan,nan,nan,nan,33.0,nan,-3.0,nan,nan
46,39,nan,nan,nan,nan,30.0,nan,-3.0,nan,nan
46,40,nan,nan,nan,nan,36.0,nan,-3.0,nan,nan
46,41,nan,nan,nan,nan,37.0,nan,-3.0,nan,nan
46,42,nan,nan,nan,nan,32.0,nan,-3.0,nan,nan
46,43,nan,nan,nan,nan,30.0,nan,-3.0,nan,nan
46,44,nan,nan,nan,nan,22.0,nan,-3.0,nan,nan
46,45,nan,nan,nan,nan,17.0,nan,-3.0,nan,nan
46,46,nan,nan,nan,nan,15.0,nan,-3.0,nan,nan
46,47,nan,nan,nan,nan,14.0,nan,-3.0,nan,nan
46,48,nan,nan,nan,nan,17.0,nan,-3.0,nan,nan
46,49,nan,nan,nan,nan,14.0,nan,-3.0,nan,nan
46,50,nan,nan,nan,nan,16.0,nan,-3.0,nan,nan
46,51,nan,nan,nan,nan,17.0,nan,-3.0,nan,nan
46,52,nan,nan,nan,nan,22.0,nan,-3.0,nan,nan
46,53,nan,nan,nan,nan,20.0,nan,-3.0,nan,nan
46,54,nan,nan,nan,nan,15.0,nan,-3.0,nan,nan
46,55,nan,nan,nan,nan,19.0,nan,-3.0,nan,nan
46,56,nan,nan,nan,nan,11.0,nan,-3.0,nan,nan
46,57,nan,nan,nan,nan,17.0,nan,-3.0,nan,nan
46,58,nan,nan,nan,nan,4.0,3.83,-3.0,-0.25,0.0
46,60,nan,nan,nan,nan,7.0,3.81,-3.0,-1.2248504886771325,2.1335389083702174
46,61,nan,nan,nan,nan,10.0,3.81,-3.0,-1.202250405664417,nan
46,62,nan,nan,nan,nan,6.0,3.81,-3.0,-1.2174563090207278,2.357934847000454
46,63,nan,nan,nan,nan,-3.0,3.81,-3.0,-1.2700729186633481,2.837588438235511
46,65,nan,nan,nan,nan,-13.0,3.74,-3.0,-0.4857022603955158,2.9159272116971158
46,66,nan,nan,nan,nan,-15.0,3.7,-0.11667933551301096,-0.25,2.482873583608754
46,67,nan,nan,nan,nan,-17.0,3.65,0.6103193924212764,-0.25,2.164352855784437
46,69,nan,nan,nan,nan,-19.0,3.62,-3.0,-0.1767766952966369,1.2041199826559248
46,70,nan,nan,nan,nan,-21.0,3.68,-3.0,0.1767766952966369,1.7323937598229686
46,71,nan,nan,nan,nan,-21.0,3.74,-3.0,0.25,1.724275869600789
46,72,nan,nan,nan,nan,-21.0,3.8,-3.0,0.5313653360279069,1.6334684555795864
46,73,nan,nan,nan,nan,-23.0,3.86,-3.0,0.713634495436045,1.6720978579357175
46,74,nan,nan,nan,nan,-24.0,3.87,-3.0,0.9294725788181554,1.3617278360175928
46,75,nan,nan,nan,nan,-25.0,3.79,-3.0,1.2123669947412696,1.7323937598229686
46,76,nan,nan,nan,nan,-25.0,3.72,0.5460437793230792,1.549089080380924,1.7558748556724915
46,77,nan,nan,nan,nan,-26.0,3.64,0.7491145617855932,1.9245940535204002,1.9637878273455553
46,78,nan,nan,nan,nan,-27.0,3.57,-3.0,2.1647065042197435,1.8808135922807914
46,79,nan,nan,nan,nan,-28.0,3.58,-3.0,2.3204415823518154,2.0043213737826426
46,80,nan,nan,nan,nan,-29.0,3.69,-3.0,2.5038000424161364,1.8750612633917
46,81,nan,nan,nan,nan,-30.0,3.79,-3.0,2.6768446437069366,1.662757831681574
46,82,nan,nan,nan,nan,-29.0,3.9,-3.0,2.806321533535516,2.12057393120585
46,83,nan,nan,nan,nan,-29.0,4.0,-3.0,2.713539012884334,2.161368002234975
46,84,nan,nan,nan,nan,-31.0,4.1,-3.0,2.7457385374413716,1.9912260756924949
46,85,nan,nan,nan,nan,-30.0,4.2,-3.0,2.7492582569578854,2.0043213737826426
46,86,nan,nan,nan,nan,-30.0,4.3,0.42291962338956685,2.749999538970212,2.164352855784437
46,88,nan,nan,nan,nan,-32.0,4.5,-3.0,2.7457385374413716,2.4456042032735974
46,89,nan,nan,nan,nan,-31.0,4.6,-3.0,2.713539012884334,2.545307116465824
46,90,nan,nan,nan,nan,-29.0,4.7,-3.0,2.8179847034654792,2.8419848045901137
46,91,nan,nan,nan,nan,-32.0,4.8,-3.0,2.9617357064216314,2.8976270912904414
46,92,nan,nan,nan,nan,-33.0,4.9,-3.0,3.159257731561915,2.7788744720027396
46,93,nan,nan,nan,nan,-32.0,5.0,-3.0,3.411521130206575,2.651278013998144
46,94,nan,nan,nan,nan,-32.0,5.13,-3.0,3.699978364527181,2.6954816764901977
46,95,nan,nan,nan,nan,-54.0,5.29,-3.0,3.98873951057703,2.724275869600789
46,96,nan,nan,nan,nan,-63.0,5.46,-3.0,4.254718085282421,2.625312450961674
46,97,nan,nan,nan,nan,-80.0,5.62,-3.0,4.510957878810151,2.655138434811382
46,98,nan,nan,nan,nan,-161.0,5.78,-3.0,4.7829384615370305,2.6324572921847245
46,99,nan,nan,nan,nan,-227.0,5.92,-3.0,5.084934706255229,2.6414741105040997
46,100,nan,nan,nan,nan,-284.0,6.04,-3.0,5.419908874376613,2.5538830266438746
46,101,nan,nan,nan,nan,-325.0,6.15,-3.0,5.785477373272837,2.561101383649056
46,102,nan,nan,nan,nan,-428.0,6.26,-3.0,6.177215813131014,2.505149978319906
46,103,nan,nan,nan,nan,-637.0,6.38,-3.0,6.588973200507665,2.322219294733919
46,104,nan,nan,nan,nan,-1053.0,6.46,-3.0,7.011776363004952,2.0086001717619175
46,105,nan,nan,nan,nan,-1419.0,6.51,-3.0,7.433586076093625,2.1986570869544226
46,106,nan,nan,nan,nan,-2118.0,6.57,-3.0,7.842591783970818,2.2355284469075487
46,107,nan,nan,nan,nan,-2653.0,6.63,-3.0,8.233768735509,2.271841606536499
46,108,nan,nan,nan,nan,-2737.0,6.69,-3.0,8.6118454566049,2.0170333392987803
46,109,nan,nan,nan,nan,-2819.0,6.75,0.9283251494802907,8.986480814580538,1.9912260756924949
46,110,nan,nan,nan,nan,-2908.0,6.82,0.8572335604968544,9.365854784956646,1.8920946026904804
46,111,nan,nan,nan,nan,-2923.0,6.89,-3.0,9.754180115428015,1.6127838567197355
46,112,nan,nan,nan,nan,-3010.0,6.95,-3.0,10.152386876006995,1.6901960800285136
46,113,nan,nan,nan,nan,-3029.0,7.02,0.9630607372200858,10.5609719679738,1.5440680443502757
46,114,nan,nan,nan,nan,-3103.0,7.09,-3.0,10.984360353022499,1.380211241711606
46,115,nan,nan,nan,nan,-3161.0,7.17,-3.0,11.422286575519305,1.3010299956639813
46,116,nan,nan,nan,nan,-3199.0,7.25,-3.0,11.812329248184854,1.3979400086720377
46,117,nan,nan,nan,nan,-3222.0,7.33,-3.0,12.029182260879047,0.9542425094393249
46,118,nan,nan,nan,nan,-3224.0,7.41,-3.0,12.139216813583007,0.47712125471966244
46,119,nan,nan,nan,nan,-3244.0,7.5,-3.0,12.255281609679166,0.9030899869919435
46,120,nan,nan,nan,nan,-3289.0,7.58,-3.0,12.395159843095977,1.1760912590556813
46,121,nan,nan,nan,nan,-3376.0,7.66,-3.0,12.555356477406146,nan
46,122,nan,nan,nan,nan,-3426.0,7.75,-3.0,12.732594290984519,nan
46,123,nan,nan,nan,nan,-3423.0,7.83,-3.0,12.9257444071396,nan
46,124,nan,nan,nan,nan,-3474.0,7.91,-3.0,13.134439591703945,nan
46,125,nan,nan,nan,nan,-3528.0,7.98,-3.0,13.358306907216125,nan
46,126,nan,nan,nan,nan,-3584.0,8.05,-3.0,13.59682603794997,nan
46,127,nan,nan,nan,nan,-3696.0,8.12,-3.0,13.849378865815744,nan
46,128,nan,nan,nan,nan,-3695.0,8.19,-3.0,14.11530402171349,nan
47,0,nan,nan,nan,nan,132.0,nan,-3.0,nan,nan
47,1,nan,nan,nan,nan,108.0,nan,-3.0,nan,nan
47,2,nan,nan,nan,nan,83.0,nan,-3.0,nan,nan
47,3,nan,nan,nan,nan,104.0,nan,-3.0,nan,nan
47,4,nan,nan,nan,nan,88.0,nan,-3.0,nan,nan
47,5,nan,nan,nan,nan,74.0,nan,-3.0,nan,nan
47,6,nan,nan,nan,nan,49.0,nan,-3.0,nan,nan
47,7,nan,nan,nan,nan,48.0,nan,-3.0,nan,nan
47,8,nan,nan,nan,nan,83.0,nan,-3.0,nan,nan
47,9,nan,nan,nan,nan,83.0,nan,-3.0,nan,nan
47,10,nan,nan,nan,nan,101.0,nan,-3.0,nan,nan
47,11,nan,nan,nan,nan,76.0,nan,-3.0,nan,nan
47,12,nan,nan,nan,nan,68.0,nan,-3.0,nan,nan
47,13,nan,nan,nan,nan,62.0,nan,-3.0,nan,nan
47,14,nan,nan,nan,nan,60.0,nan,-3.0,nan,nan
47,15,nan,nan,nan,nan,47.0,nan,-3.0,nan,nan
47,16,nan,nan,nan,nan,55.0,nan,-3.0,nan,nan
47,17,nan,nan,nan,nan,51.0,nan,-3.0,nan,nan
47,18,nan,nan,nan,nan,47.0,nan,-3.0,nan,nan
47,19,nan,nan,nan,nan,49.0,nan,-3.0,nan,nan
47,20,nan,nan,nan,nan,44.0,nan,-3.0,nan,nan
47,21,nan,nan,nan,nan,45.0,nan,-3.0,nan,nan
47,22,nan,nan,nan,nan,37.0,nan,-3.0,nan,nan
47,23,nan,nan,nan,nan,45.0,nan,-3.0,nan,nan
47,24,nan,nan,nan,nan,36.0,nan,-3.0,nan,nan
47,25,nan,nan,nan,nan,24.0,nan,-3.0,nan,nan
47,26,nan,nan,nan,nan,24.0,nan,-3.0,nan,nan
47,27,nan,nan,nan,nan,29.0,nan,-3.0,nan,nan
47,28,nan,nan,nan,nan,14.0,nan,-3.0,nan,nan
47,29,nan,nan,nan,nan,18.0,nan,-3.0,nan,nan
47,30,nan,nan,nan,nan,18.0,nan,-3.0,nan,nan
47,31,nan,nan,nan,nan,26.0,nan,-3.0,nan,nan
47,32,nan,nan,nan,nan,28.0,nan,-3.0,nan,nan
47,33,nan,nan,nan,nan,30.0,nan,-3.0,nan,nan
47,34,nan,nan,nan,nan,24.0,nan,-3.0,nan,nan
47,35,nan,nan,nan,nan,15.0,nan,-3.0,nan,nan
47,36,nan,nan,nan,nan,19.0,nan,-3.0,nan,nan
47,37,nan,nan,nan,nan,21.0,nan,-3.0,nan,nan
47,38,nan,nan,nan,nan,30.0,nan,-3.0,nan,nan
47,39,nan,nan,nan,nan,27.0,nan,-3.0,nan,nan
47,40,nan,nan,nan,nan,30.0,nan,-3.0,nan,nan
47,41,nan,nan,nan,nan,27.0,nan,-3.0,nan,nan
47,42,nan,nan,nan,nan,31.0,nan,-3.0,nan,nan
47,43,nan,nan,nan,nan,23.0,nan,-3.0,nan,nan
47,44,nan,nan,nan,nan,22.0,nan,-3.0,nan,nan
47,45,nan,nan,nan,nan,19.0,nan,-3.0,nan,nan
47,46,nan,nan,nan,nan,16.0,nan,-3.0,nan,nan
47,47,nan,nan,nan,nan,14.0,nan,-3.0,nan,nan
47,48,nan,nan,nan,nan,12.0,nan,-3.0,nan,nan
47,49,nan,nan,nan,nan,15.0,nan,-3.0,nan,nan
47,50,nan,nan,nan,nan,18.0,nan,-3.0,nan,nan
47,51,nan,nan,nan,nan,19.0,nan,-3.0,nan,nan
47,52,nan,nan,nan,nan,19.0,nan,-3.0,nan,nan
47,53,nan,nan,nan,nan,23.0,nan,-3.0,nan,nan
47,54,nan,nan,nan,nan,17.0,nan,-3.0,nan,nan
47,55,nan,nan,nan,nan,9.0,nan,-3.0,nan,nan
47,56,nan,nan,nan,nan,14.0,nan,-3.0,nan,nan
47,57,nan,nan,nan,nan,7.0,nan,-3.0,nan,nan
47,58,nan,nan,nan,nan,9.0,3.87,-3.0,-0.25,nan
47,60,nan,nan,nan,nan,16.0,3.85,-3.0,-1.2488298818115757,1.414973347970818
47,61,nan,nan,nan,nan,7.0,3.85,-3.0,-1.6178295853992475,nan
47,65,nan,nan,nan,nan,-14.0,3.74,0.0775568616340353,-0.25,2.2380461031287955
47,66,nan,nan,nan,nan,-15.0,3.7,-3.0,0.1767766952966369,2.1931245983544616
47,67,nan,nan,nan,nan,-19.0,3.65,-3.0,0.25,0.9030899869919435
47,68,nan,nan,nan,nan,-18.0,3.61,-3.0,0.25,1.9822712330395684
47,69,nan,nan,nan,nan,-18.0,3.62,-3.0,0.25,1.9637878273455553
47,71,nan,nan,nan,nan,-21.0,3.74,-3.0,0.7094326870258727,1.6334684555795864
47,72,nan,nan,nan,nan,-24.0,3.8,-3.0,0.938886566719419,1.2304489213782739
47,73,nan,nan,nan,nan,-24.0,3.86,-3.0,1.1656930893881448,1.505149978319906
47,74,nan,nan,nan,nan,-26.0,3.92,-3.0,1.3724213148160436,1.7634279935629373
47,75,nan,nan,nan,nan,-26.0,3.93,-3.0,1.6175390244730623,1.4313637641589874
47,76,nan,nan,nan,nan,-28.0,3.85,-3.0,1.9134493745751027,1.8808135922807914
47,77,nan,nan,nan,nan,-28.0,3.78,-3.0,2.258946067418764,2.0791812460476247
47,78,nan,nan,nan,nan,-29.0,3.7,-3.0,2.583104545839731,1.5440680443502757
47,79,nan,nan,nan,nan,-29.0,3.72,-0.03140310912494376,2.7961023647163654,1.7708520116421442
47,80,nan,nan,nan,nan,-30.0,3.82,-0.07858094099046445,2.9713871329276427,1.8976270912904414
47,81,nan,nan,nan,nan,-31.0,3.93,-0.4697875670036476,3.1476422247285623,2.1398790864012365
47,82,nan,nan,nan,nan,-31.0,4.03,-3.0,3.290752476894035,2.271841606536499
47,83,nan,nan,nan,nan,-32.0,4.13,-3.0,3.213438569393657,2.1335389083702174
47,84,nan,nan,nan,nan,-33.0,4.23,-3.0,3.244736961891748,2.0253058652647704
47,85,nan,nan,nan,nan,-33.0,4.33,-3.0,3.249159497768056,2.1986570869544226
47,87,nan,nan,nan,nan,-31.0,4.53,-3.0,3.249159497768056,2.287801729930226
47,88,nan,nan,nan,nan,-32.0,4.63,-3.0,3.244736961891748,2.6655809910179533
47,89,nan,nan,nan,nan,-32.0,4.73,-3.0,3.213438569393657,2.7993405494535817
47,90,nan,nan,nan,nan,-32.0,4.83,-3.0,3.307516574919176,2.756636108245848
47,91,nan,nan,nan,nan,-32.0,4.93,-3.0,3.435943539671625,2.603144372620182
47,92,nan,nan,nan,nan,-35.0,5.03,-3.0,3.610800170729461,2.5403294747908736
47,93,nan,nan,nan,nan,-39.0,5.13,-3.0,3.835900217742603,2.673020907128896
47,95,nan,nan,nan,nan,-67.0,5.36,-3.0,4.39389525238099,2.499687082618404
47,96,nan,nan,nan,nan,-90.0,5.52,-3.0,4.675388286969379,2.575187844927661
47,97,nan,nan,nan,nan,-157.0,5.69,-3.0,4.9389785120041125,2.506505032404872
47,98,nan,nan,nan,nan,-237.0,5.85,0.08810773788532053,5.200723451153536,2.5705429398818973
47,99,nan,nan,nan,nan,-299.0,5.99,0.06352190986320339,5.480378208541647,2.510545010206612
47,100,nan,nan,nan,nan,-338.0,6.1,-0.42554332360348934,5.787872065318668,2.510545010206612
47,101,nan,nan,nan,nan,-478.0,6.22,0.000425408670766695,6.1249212103840245,2.357934847000454
47,102,nan,nan,nan,nan,-555.0,6.33,-3.0,6.489448793670997,2.0530784434834195
47,103,nan,nan,nan,nan,-688.0,6.41,-3.0,6.877872742773899,1.8750612633917
47,104,nan,nan,nan,nan,-1104.0,6.47,-3.0,7.285228570059235,2.0681858617461617
47,105,nan,nan,nan,nan,-1547.0,6.53,-3.0,7.704217717646827,2.146128035678238
47,106,nan,nan,nan,nan,-2273.0,6.59,-3.0,8.124766799122566,2.12057393120585
47,107,nan,nan,nan,nan,-2735.0,6.64,-3.0,8.536148391760314,1.863322860120456
47,108,nan,nan,nan,nan,-2787.0,6.7,0.06640047410726668,8.932117248803815,1.9444826721501687
47,109,nan,nan,nan,nan,-2864.0,6.77,-3.0,9.31463289014004,1.792391689498254
47,110,nan,nan,nan,nan,-2904.0,6.83,0.6747959465485142,9.691416368510634,1.6334684555795864
47,111,nan,nan,nan,nan,-2977.0,6.9,-3.0,10.070376481954359,1.380211241711606
47,112,nan,nan,nan,nan,-3019.0,6.96,-3.0,10.456304826543137,1.2041199826559248
47,113,nan,nan,nan,nan,-3042.0,7.03,0.9351726195851785,10.851053904442766,0.9542425094393249
47,114,nan,nan,nan,nan,-3110.0,7.1,-0.3175324193489288,11.256879091404919,1.2787536009528289
47,115,nan,nan,nan,nan,-3166.0,7.17,-3.0,11.679391023572279,1.146128035678238
47,116,nan,nan,nan,nan,-3217.0,7.25,-3.0,12.108319784247094,1.3424226808222062
47,117,nan,nan,nan,nan,-3263.0,7.33,0.8436340729765863,12.45527002010051,1.2041199826559248
47,118,nan,nan,nan,nan,-3282.0,7.41,0.8479548452855719,12.631607361420851,0.7781512503836436
47,119,nan,nan,nan,nan,-3314.0,7.49,-3.0,12.745255801147362,1.0791812460476249
47,120,nan,nan,nan,nan,-3352.0,7.58,-3.0,12.874231531557967,0.9542425094393249
47,121,nan,nan,nan,nan,-3392.0,7.66,-3.0,13.026578474017855,nan
47,122,nan,nan,nan,nan,-3440.0,7.75,-3.0,13.197719355712202,nan
47,123,nan,nan,nan,nan,-3486.0,7.82,-3.0,13.384723589413447,nan
47,124,nan,nan,nan,nan,-3494.0,7.89,-3.0,13.58669008735674,nan
47,125,nan,nan,nan,nan,-3557.0,7.96,-3.0,13.803314877503324,0.3010299956639812
47,126,nan,nan,nan,nan,-3611.0,8.03,-3.0,14.03423937755082,nan
47,127,nan,nan,nan,nan,-3680.0,8.1,-3.0,14.2789598494889,nan
47,128,nan,nan,nan,nan,-3733.0,8.17,-3.0,14.536887465782314,nan
48,0,nan,nan,nan,nan,103.0,nan,-3.0,nan,nan
48,1,nan,nan,nan,nan,136.0,nan,-3.0,nan,nan
48,2,nan,nan,nan,nan,99.0,nan,-3.0,nan,nan
48,3,nan,nan,nan,nan,72.0,nan,-3.0,nan,nan
48,4,nan,nan,nan,nan,56.0,nan,-3.0,nan,nan
48,5,nan,nan,nan,nan,45.0,nan,-3.0,nan,nan
48,6,nan,nan,nan,nan,47.0,nan,-3.0,nan,nan
48,7,nan,nan,nan,nan,47.0,nan,-3.0,nan,nan
48,8,nan,nan,nan,nan,80.0,nan,-3.0,nan,nan
48,9,nan,nan,nan,nan,87.0,nan,-3.0,nan,nan
48,10,nan,nan,nan,nan,102.0,nan,-3.0,nan,nan
48,11,nan,nan,nan,nan,77.0,nan,-3.0,nan,nan
48,12,nan,nan,nan,nan,67.0,nan,-3.0,nan,nan
48,13,nan,nan,nan,nan,63.0,nan,-3.0,nan,nan
48,14,nan,nan,nan,nan,57.0,nan,-3.0,nan,nan
48,15,nan,nan,nan,nan,53.0,nan,-3.0,nan,nan
48,16,nan,nan,nan,nan,46.0,nan,-3.0,nan,nan
48,17,nan,nan,nan,nan,52.0,nan,-3.0,nan,nan
48,18,nan,nan,nan,nan,47.0,nan,-3.0,nan,nan
48,19,nan,nan,nan,nan,45.0,nan,-3.0,nan,nan
48,20,nan,nan,nan,nan,44.0,nan,-3.0,nan,nan
48,21,nan,nan,nan,nan,43.0,nan,-3.0,nan,nan
48,22,nan,nan,nan,nan,40.0,nan,-3.0,nan,nan
48,23,nan,nan,nan,nan,36.0,nan,-3.0,nan,nan
48,24,nan,nan,nan,nan,25.0,nan,-3.0,nan,nan
48,25,nan,nan,nan,nan,24.0,nan,-3.0,nan,nan
48,26,nan,nan,nan,nan,21.0,nan,-3.0,nan,nan
48,27,nan,nan,nan,nan,15.0,nan,-3.0,nan,nan
48,28,nan,nan,nan,nan,12.0,nan,-3.0,nan,nan
48,29,nan,nan,nan,nan,12.0,nan,-3.0,nan,nan
48,30,nan,nan,nan,nan,16.0,nan,-3.0,nan,nan
48,31,nan,nan,nan,nan,21.0,nan,-3.0,nan,nan
48,32,nan,nan,nan,nan,23.0,nan,-3.0,nan,nan
48,33,nan,nan,nan,nan,29.0,nan,-3.0,nan,nan
48,34,nan,nan,nan,nan,12.0,nan,-3.0,nan,nan
48,35,nan,nan,nan,nan,15.0,nan,-3.0,nan,nan
48,36,nan,nan,nan,nan,23.0,nan,-3.0,nan,nan
48,37,nan,nan,nan,nan,23.0,nan,-3.0,nan,nan
48,38,nan,nan,nan,nan,27.0,nan,-3.0,nan,nan
48,39,nan,nan,nan,nan,27.0,nan,-3.0,nan,nan
48,40,nan,nan,nan,nan,27.0,nan,-3.0,nan,nan
48,41,nan,nan,nan,nan,33.0,nan,-3.0,nan,nan
48,42,nan,nan,nan,nan,21.0,nan,-3.0,nan,nan
48,43,nan,nan,nan,nan,19.0,nan,-3.0,nan,nan
48,44,nan,nan,nan,nan,18.0,nan,-3.0,nan,nan
48,45,nan,nan,nan,nan,18.0,nan,-3.0,nan,nan
48,46,nan,nan,nan,nan,12.0,nan,-3.0,nan,nan
48,47,nan,nan,nan,nan,12.0,nan,-3.0,nan,nan
48,48,nan,nan,nan,nan,12.0,nan,-3.0,nan,nan
48,49,nan,nan,nan,nan,16.0,nan,-3.0,nan,nan
48,50,nan,nan,nan,nan,14.0,nan,-3.0,nan,nan
48,51,nan,nan,nan,nan,16.0,nan,-3.0,nan,nan
48,52,nan,nan,nan,nan,19.0,nan,-3.0,nan,nan
48,53,nan,nan,nan,nan,19.0,nan,-3.0,nan,nan
48,54,nan,nan,nan,nan,21.0,nan,-3.0,nan,nan
48,55,nan,nan,nan,nan,14.0,nan,-3.0,nan,nan
48,56,nan,nan,nan,nan,15.0,nan,-3.0,nan,nan
48,57,nan,nan,nan,nan,10.0,nan,-3.0,nan,nan
48,58,nan,nan,nan,nan,3.0,3.92,-3.0,-0.25,nan
48,63,nan,nan,nan,nan,-13.0,3.83,0.8245618702821628,-1.2451858662713104,2.6848453616444123
48,65,nan,nan,nan,nan,-18.0,3.74,-3.0,-0.25,2.2380461031287955
48,66,nan,nan,nan,nan,-18.0,3.7,-3.0,0.25,1.591064607026499
48,67,nan,nan,nan,nan,-18.0,3.65,-3.0,0.6523689270621824,1.8260748027008264
48,68,nan,nan,nan,nan,-19.0,3.61,-3.0,0.7477397418934033,1.8325089127062364
48,69,nan,nan,nan,nan,-19.0,3.62,-3.0,0.7255922317655457,1.6989700043360187
48,71,nan,nan,nan,nan,-24.0,3.74,-3.0,1.158060331629189,1.4771212547196624
48,72,nan,nan,nan,nan,-26.0,3.8,-3.0,1.3757767841964585,1.6127838567197355
48,73,nan,nan,nan,nan,-26.0,3.86,-3.0,1.6086417251698242,1.8864907251724818
48,74,nan,nan,nan,nan,-28.0,3.92,0.4189803762574419,1.823735876217255,1.5440680443502757
48,75,nan,nan,nan,nan,-27.0,3.98,0.0823292948547916,2.048636859139983,1.8129133566428555
48,76,nan,nan,nan,nan,-28.0,3.99,-3.0,2.310745417263676,2.0253058652647704
48,77,nan,nan,nan,nan,-29.0,3.91,-3.0,2.619550293481103,1.5797835966168101
48,78,nan,nan,nan,nan,-30.0,3.84,-3.0,2.958230162502762,2.0086001717619175
48,79,nan,nan,nan,nan,-32.0,3.85,-3.0,3.2412849469296776,2.0718820073061255
48,80,nan,nan,nan,nan,-31.0,3.96,0.9380120788885338,3.4428650269096805,2.2068258760318495
48,81,nan,nan,nan,nan,-31.0,4.06,0.19708750944603706,3.6194478364045883,2.2355284469075487
48,82,nan,nan,nan,nan,-32.0,4.16,-0.308062468870314,3.772096558995924,2.0253058652647704
48,83,nan,nan,nan,nan,-34.0,4.26,-3.0,3.7134050882301,2.1903316981702914
48,84,nan,nan,nan,nan,-34.0,4.36,-3.0,3.743787154325223,2.1172712956557644
48,86,nan,nan,nan,nan,-35.0,4.56,-3.0,3.749997476316052,2.3242824552976926
48,87,nan,nan,nan,nan,-36.0,4.66,-3.0,3.749091686780802,2.6972293427597176
48,88,nan,nan,nan,nan,-36.0,4.76,-3.0,3.743787154325223,2.808885867359812
48,89,nan,nan,nan,nan,-36.0,4.86,-3.0,3.7134050882301,2.699837725867246
48,90,nan,nan,nan,nan,-38.0,4.96,-3.0,3.7990954864893145,2.5575072019056577
48,91,nan,nan,nan,nan,-40.0,5.06,-3.0,3.91555014057811,2.6127838567197355
48,92,nan,nan,nan,nan,-41.0,5.16,-3.0,4.072871777154329,2.6665179805548807
48,93,nan,nan,nan,nan,-43.0,5.26,-3.0,4.275128603969586,2.3909351071033793
48,95,nan,nan,nan,nan,-93.0,5.46,-0.22346153711970243,4.798636235477134,2.637489729512511
48,97,nan,nan,nan,nan,-240.0,5.75,-3.0,5.362081900887171,2.5888317255942073
48,98,nan,nan,nan,nan,-317.0,5.92,-3.0,5.62572865861023,2.506505032404872
48,99,nan,nan,nan,nan,-364.0,6.06,-3.0,5.8930846563412915,2.361727836017593
48,100,nan,nan,nan,nan,-385.0,6.17,-3.0,6.179326611217463,2.287801729930226
48,101,nan,nan,nan,nan,-541.0,6.28,-0.22142334094509591,6.491392869284836,2.0211892990699383
48,102,nan,nan,nan,nan,-603.0,6.36,-3.0,6.83017107357783,1.8260748027008264
48,104,nan,nan,nan,nan,-1202.0,6.48,0.12499791113605196,7.5794092813987595,2.0681858617461617
48,105,nan,nan,nan,nan,-1717.0,6.54,0.24993664774435187,7.982884003847911,2.012837224705172
48,106,nan,nan,nan,nan,-2317.0,6.6,-3.0,8.398279749258812,1.9084850188786497
48,107,nan,nan,nan,nan,-2782.0,6.66,-3.0,8.81715985856686,1.7781512503836436
48,108,nan,nan,nan,nan,-2846.0,6.72,-3.0,9.229931695436905,1.5314789170422551
48,109,nan,nan,nan,nan,-2917.0,6.78,-3.0,9.629773127277213,1.2304489213782739
48,110,nan,nan,nan,nan,-2932.0,6.84,-3.0,10.01647495437459,1.3617278360175928
48,111,nan,nan,nan,nan,-2952.0,6.91,-3.0,10.395787066479976,0.8450980400142568
48,112,nan,nan,nan,nan,-3005.0,6.98,-3.0,10.774954868984565,0.47712125471966244
48,113,nan,nan,nan,nan,-3049.0,7.04,-3.0,11.159103526546655,1.2041199826559248
48,114,nan,nan,nan,nan,-3126.0,7.11,0.2564988483797158,11.551184688499538,0.9030899869919435
48,116,nan,nan,nan,nan,-3203.0,7.25,-3.0,12.376980195177445,0.8450980400142568
48,117,nan,nan,nan,nan,-3263.0,7.33,1.0507701714493973,12.789687445653822,0.8450980400142568
48,118,nan,nan,nan,nan,-3331.0,7.41,0.28941501439830336,13.087840237712067,nan
48,119,nan,nan,nan,nan,-3385.0,7.49,-3.0,13.238020743159097,0.7781512503836436
48,120,nan,nan,nan,nan,-3406.0,7.57,-3.0,13.359511904393635,1.0791812460476249
48,121,nan,nan,nan,nan,-3452.0,7.66,-3.0,13.501241850313221,0.0
48,122,nan,nan,nan,nan,-3489.0,7.73,-3.0,13.665049251992228,0.0
48,123,nan,nan,nan,nan,-3543.0,7.8,-3.0,13.846124896656328,0.6020599913279624
